"bp","jeita_cave","z_score_jeita_cave","jerusalem_west_cave","z_score_jerusalem_west_cave","lake_hula","z_score_lake_hula","soreq_cave","z_score_soreq_cave"
30044,NA,NA,-3.55,1.20711459065036,NA,NA,NA,NA
30617,NA,NA,-3.31,1.37885589202243,NA,NA,NA,NA
30730,NA,NA,NA,NA,NA,NA,-2.86,1.38782929773562
31430,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
31561,NA,NA,-3.24,1.42894710492262,NA,NA,NA,NA
32130,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
32135,NA,NA,-2.96,1.62931195652337,NA,NA,NA,NA
32270,NA,NA,NA,NA,NA,NA,-3.08,1.17441265617173
32410,NA,NA,NA,NA,NA,NA,-2.87,1.3781285413009
32514,NA,NA,-2.89,1.67940316942356,NA,NA,NA,NA
32600,NA,NA,NA,NA,NA,NA,-2.72,1.52363988782174
32700,NA,NA,NA,NA,NA,NA,-2.72,1.52363988782174
32840,NA,NA,NA,NA,NA,NA,-3.42,0.844586937391154
32980,NA,NA,NA,NA,NA,NA,-3.62,0.650571808696701
33130,NA,NA,NA,NA,NA,NA,-2.99,1.26171946408423
33183,NA,NA,-2.6,1.88692390858148,NA,NA,NA,NA
33270,NA,NA,NA,NA,NA,NA,-3.14,1.11620811756339
33410,NA,NA,NA,NA,NA,NA,-3.23,1.02890130965089
33550,NA,NA,NA,NA,NA,NA,-3.15,1.10650736112867
33700,NA,NA,NA,NA,NA,NA,-3.09,1.164711899737
33724,NA,NA,-3.38,1.32876467912225,NA,NA,NA,NA
33840,NA,NA,NA,NA,NA,NA,-2.93,1.31992400269257
33980,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
34020,NA,NA,NA,NA,NA,NA,-2.58,1.65945047790786
34050,NA,NA,NA,NA,NA,NA,-2.61,1.63034820860369
34090,NA,NA,NA,NA,NA,NA,-2.59,1.64974972147314
34130,NA,NA,NA,NA,NA,NA,-2.71,1.53334064425646
34170,NA,NA,NA,NA,NA,NA,-3.1,1.15501114330228
34200,NA,NA,NA,NA,NA,NA,-2.87,1.3781285413009
34215,NA,NA,-2.76,1.77242970766677,NA,NA,NA,NA
34240,NA,NA,NA,NA,NA,NA,-2.96,1.2908217333884
34280,NA,NA,NA,NA,NA,NA,-3.04,1.21321568191062
34320,NA,NA,NA,NA,NA,NA,-2.95,1.30052248982312
34350,NA,NA,NA,NA,NA,NA,-2.74,1.5042383749523
34390,NA,NA,NA,NA,NA,NA,-2.78,1.46543534921341
34430,NA,NA,NA,NA,NA,NA,-2.75,1.49453761851757
34460,NA,NA,NA,NA,NA,NA,-2.74,1.5042383749523
34500,NA,NA,NA,NA,NA,NA,-2.7,1.54304140069119
34540,NA,NA,NA,NA,NA,NA,-2.95,1.30052248982312
34580,NA,NA,NA,NA,NA,NA,-2.5,1.73705652938564
34610,NA,NA,NA,NA,NA,NA,-2.73,1.51393913138702
34650,NA,NA,NA,NA,NA,NA,-3.01,1.24231795121478
34690,NA,NA,NA,NA,NA,NA,-2.78,1.46543534921341
34730,NA,NA,NA,NA,NA,NA,-2.86,1.38782929773562
34760,NA,NA,NA,NA,NA,NA,-2.81,1.43633307990924
34779,NA,NA,-2.8,1.74380615743809,NA,NA,NA,NA
34800,NA,NA,NA,NA,NA,NA,-2.72,1.52363988782174
34810,NA,NA,NA,NA,NA,NA,-2.99,1.26171946408423
34820,NA,NA,NA,NA,NA,NA,-2.79,1.45573459277868
34830,NA,NA,NA,NA,NA,NA,-2.83,1.41693156703979
34830,NA,NA,NA,NA,NA,NA,-2.54,1.69825350364675
34840,NA,NA,NA,NA,NA,NA,-2.69,1.55274215712591
34855,NA,NA,NA,NA,NA,NA,-2.68,1.56244291356063
34865,NA,NA,NA,NA,NA,NA,-3.01,1.24231795121478
34870,NA,NA,NA,NA,NA,NA,-2.98,1.27142022051895
34890,NA,NA,NA,NA,NA,NA,-3.25,1.00949979678144
34900,NA,NA,NA,NA,NA,NA,-3.2,1.05800357895505
34910,NA,NA,NA,NA,NA,NA,-3.18,1.0774050918245
34920,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
34930,NA,NA,NA,NA,NA,NA,-3.61,0.660272565131424
34940,NA,NA,NA,NA,NA,NA,-3.26,0.999799040346718
34955,NA,NA,NA,NA,NA,NA,-3.36,0.902791475999491
34965,NA,NA,NA,NA,NA,NA,-3.3,0.960996014607827
34980,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
34990,NA,NA,NA,NA,NA,NA,-3.13,1.12590887399811
35000,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
35010,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
35020,NA,NA,NA,NA,NA,NA,-3.21,1.04830282252033
35030,NA,NA,NA,NA,NA,NA,-3.14,1.11620811756339
35050,NA,NA,NA,NA,NA,NA,-3.33,0.931893745303658
35060,NA,NA,NA,NA,NA,NA,-3.49,0.776681642348095
35070,NA,NA,NA,NA,NA,NA,-3.45,0.815484668086986
35085,NA,NA,NA,NA,NA,NA,-3.3,0.960996014607827
35100,NA,NA,NA,NA,NA,NA,-3.33,0.931893745303658
35120,NA,NA,NA,NA,NA,NA,-3.33,0.931893745303658
35130,NA,NA,NA,NA,NA,NA,-3.28,0.980397527477272
35150,NA,NA,NA,NA,NA,NA,-3.32,0.941594501738381
35151,NA,NA,-2.95,1.63646784408054,NA,NA,NA,NA
35160,NA,NA,NA,NA,NA,NA,-3.85,0.427454410698079
35180,NA,NA,NA,NA,NA,NA,-3.69,0.582666513653642
35190,NA,NA,NA,NA,NA,NA,-3.53,0.737878616609205
35210,NA,NA,NA,NA,NA,NA,-3.44,0.825185424521709
35220,NA,NA,NA,NA,NA,NA,-3.49,0.776681642348095
35240,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
35250,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
35270,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
35280,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
35300,NA,NA,NA,NA,NA,NA,-3.5,0.766980885913373
35310,NA,NA,NA,NA,NA,NA,-3.53,0.737878616609205
35330,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
35350,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
35360,NA,NA,NA,NA,NA,NA,-3.53,0.737878616609205
35380,NA,NA,NA,NA,NA,NA,-3.45,0.815484668086986
35390,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
35410,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
35420,NA,NA,NA,NA,NA,NA,-3.33,0.931893745303658
35440,NA,NA,NA,NA,NA,NA,-3.38,0.883389963130045
35450,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
35470,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
35480,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
35500,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
35500,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
35510,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
35530,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
35540,NA,NA,NA,NA,NA,NA,-3.65,0.621469539392533
35560,NA,NA,NA,NA,NA,NA,-3.49,0.776681642348095
35580,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
35590,NA,NA,NA,NA,NA,NA,-3.36,0.902791475999491
35610,NA,NA,NA,NA,NA,NA,-2.89,1.35872702843146
35620,NA,NA,NA,NA,NA,NA,-2.36,1.87286711947176
35640,NA,NA,NA,NA,NA,NA,-3.07,1.18411341260645
35650,NA,NA,NA,NA,NA,NA,-3.03,1.22291643834534
35670,NA,NA,NA,NA,NA,NA,-2.87,1.3781285413009
35680,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
35700,NA,NA,NA,NA,NA,NA,-3.07,1.18411341260645
35710,NA,NA,NA,NA,NA,NA,-3.04,1.21321568191062
35730,NA,NA,NA,NA,NA,NA,-2.96,1.2908217333884
35740,NA,NA,NA,NA,NA,NA,-3.02,1.23261719478006
35760,NA,NA,NA,NA,NA,NA,-2.99,1.26171946408423
35770,NA,NA,NA,NA,NA,NA,-3.01,1.24231795121478
35790,NA,NA,NA,NA,NA,NA,-3.02,1.23261719478006
35820,NA,NA,-2.67,1.8368326956813,NA,NA,NA,NA
35910,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
36200,NA,NA,-2.57,1.90839157125299,NA,NA,NA,NA
36270,NA,NA,NA,NA,NA,NA,-3.27,0.990098283911995
36847,NA,NA,-2.96,1.62931195652337,NA,NA,NA,NA
37316,NA,NA,-3.04,1.57206485606602,NA,NA,NA,NA
37400,NA,NA,NA,NA,NA,NA,-3.61,0.660272565131424
37775,NA,NA,-3.43,1.2929852413364,NA,NA,NA,NA
38210,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
38721,NA,NA,-3.31,1.37885589202243,NA,NA,NA,NA
39180,NA,NA,NA,NA,NA,NA,-3.07,1.18411341260645
39367,NA,NA,-3.73,1.0783086146213,NA,NA,NA,NA
39420,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
39670,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
39846,NA,NA,-3.5,1.24289402843621,NA,NA,NA,NA
39910,NA,NA,NA,NA,NA,NA,-3.21,1.04830282252033
40150,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
40400,NA,NA,NA,NA,NA,NA,-3.7,0.572965757218919
40640,NA,NA,NA,NA,NA,NA,-3.69,0.582666513653642
40881,NA,NA,-3.53,1.2214263657647,NA,NA,NA,NA
40890,NA,NA,NA,NA,NA,NA,-3.69,0.582666513653642
41130,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
41336,NA,NA,-4.06,0.842164325234703,NA,NA,NA,NA
41370,NA,NA,NA,NA,NA,NA,-3.71,0.563265000784197
41620,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
41860,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
41980,NA,NA,-4.55,0.491525834933386,NA,NA,NA,NA
42100,NA,NA,NA,NA,NA,NA,-3.44,0.825185424521709
42350,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
42359,NA,NA,-4.5,0.527305272719235,NA,NA,NA,NA
42590,NA,NA,NA,NA,NA,NA,-3.74,0.534162731480028
42830,NA,NA,NA,NA,NA,NA,-3.9,0.378950628524466
43017,NA,NA,-4.53,0.505837610047725,NA,NA,NA,NA
43080,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
43320,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
43394,NA,NA,-4.55,0.491525834933386,NA,NA,NA,NA
43560,NA,NA,NA,NA,NA,NA,-3.41,0.854287693825877
43810,NA,NA,NA,NA,NA,NA,-3.25,1.00949979678144
43961,NA,NA,-4.5,0.527305272719235,NA,NA,NA,NA
44050,NA,NA,NA,NA,NA,NA,-3.36,0.902791475999491
44300,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
44426,NA,NA,-4.68,0.39849929669018,NA,NA,NA,NA
44540,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
44780,NA,NA,NA,NA,NA,NA,-3.53,0.737878616609205
44988,NA,NA,-4.81,0.305472758446973,NA,NA,NA,NA
45030,NA,NA,NA,NA,NA,NA,-3.27,0.990098283911995
45270,NA,NA,NA,NA,NA,NA,-3.08,1.17441265617173
45510,NA,NA,NA,NA,NA,NA,-3.09,1.164711899737
45700,NA,NA,NA,NA,NA,NA,-2.64,1.60124593929952
45760,NA,NA,NA,NA,NA,NA,-2.81,1.43633307990924
45790,NA,NA,NA,NA,NA,NA,-2.81,1.43633307990924
45880,NA,NA,NA,NA,NA,NA,-2.83,1.41693156703979
45960,NA,NA,NA,NA,NA,NA,-2.81,1.43633307990924
46000,NA,NA,NA,NA,NA,NA,-2.88,1.36842778486618
46050,NA,NA,NA,NA,NA,NA,-2.93,1.31992400269257
46090,NA,NA,NA,NA,NA,NA,-3.38,0.883389963130045
46140,NA,NA,NA,NA,NA,NA,-3.03,1.22291643834534
46230,NA,NA,NA,NA,NA,NA,-2.97,1.28112097695367
46310,NA,NA,NA,NA,NA,NA,-2.95,1.30052248982312
46400,NA,NA,NA,NA,NA,NA,-2.48,1.75645804225509
46460,NA,NA,NA,NA,NA,NA,-2.54,1.69825350364675
46510,NA,NA,NA,NA,NA,NA,-2.71,1.53334064425646
46570,NA,NA,NA,NA,NA,NA,-2.69,1.55274215712591
46630,NA,NA,NA,NA,NA,NA,-2.78,1.46543534921341
46690,NA,NA,NA,NA,NA,NA,-3.28,0.980397527477272
46740,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
46800,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
46860,NA,NA,NA,NA,NA,NA,-3.34,0.922192988868936
46910,NA,NA,NA,NA,NA,NA,-3.67,0.602068026523087
46970,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
47030,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
47090,NA,NA,NA,NA,NA,NA,-3.51,0.75728012947865
47150,NA,NA,NA,NA,NA,NA,-3.32,0.941594501738381
47210,NA,NA,NA,NA,NA,NA,-3.22,1.03860206608561
47270,NA,NA,NA,NA,NA,NA,-3.29,0.970696771042549
47330,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
47390,NA,NA,NA,NA,NA,NA,-3.37,0.893090719564768
47440,NA,NA,NA,NA,NA,NA,-3.34,0.922192988868936
47500,NA,NA,NA,NA,NA,NA,-3.36,0.902791475999491
47900,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
48300,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
48300,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
48350,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
48380,NA,NA,NA,NA,NA,NA,-3.63,0.640871052261978
48400,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
48450,NA,NA,NA,NA,NA,NA,-3.67,0.602068026523087
48480,NA,NA,NA,NA,NA,NA,-3.45,0.815484668086986
48500,NA,NA,NA,NA,NA,NA,-3.67,0.602068026523087
48540,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
48690,NA,NA,NA,NA,NA,NA,-3.74,0.534162731480028
48840,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
48890,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
49150,NA,NA,NA,NA,NA,NA,-3.5,0.766980885913373
49210,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
49260,NA,NA,NA,NA,NA,NA,-4.09,0.194636256264735
49320,NA,NA,NA,NA,NA,NA,-3.73,0.543863487914751
49370,NA,NA,NA,NA,NA,NA,-3.73,0.543863487914751
49430,NA,NA,NA,NA,NA,NA,-4.13,0.155833230525844
49480,NA,NA,NA,NA,NA,NA,-4.07,0.21403776913418
49590,NA,NA,NA,NA,NA,NA,-4.17,0.117030204786954
49640,NA,NA,NA,NA,NA,NA,-3.98,0.301344577046684
49700,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
49750,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
49810,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
49920,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
49970,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
50030,NA,NA,NA,NA,NA,NA,-3.42,0.844586937391154
50080,NA,NA,NA,NA,NA,NA,-3.02,1.23261719478006
50140,NA,NA,NA,NA,NA,NA,-3.66,0.61176878295781
50190,NA,NA,NA,NA,NA,NA,-3.34,0.922192988868936
50250,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
50300,NA,NA,NA,NA,NA,NA,-3.34,0.922192988868936
50360,NA,NA,NA,NA,NA,NA,-3.35,0.912492232434213
50410,NA,NA,NA,NA,NA,NA,-3.71,0.563265000784197
50460,NA,NA,NA,NA,NA,NA,-3.7,0.572965757218919
50520,NA,NA,NA,NA,NA,NA,-3.81,0.46625743643697
50570,NA,NA,NA,NA,NA,NA,-3.94,0.340147602785575
50630,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
50680,NA,NA,NA,NA,NA,NA,-3.36,0.902791475999491
50740,NA,NA,NA,NA,NA,NA,-3.84,0.437155167132802
50790,NA,NA,NA,NA,NA,NA,-3.73,0.543863487914751
50850,NA,NA,NA,NA,NA,NA,-3.92,0.35954911565502
50900,NA,NA,NA,NA,NA,NA,-3.45,0.815484668086986
50960,NA,NA,NA,NA,NA,NA,-3.74,0.534162731480028
51000,NA,NA,NA,NA,NA,NA,-3.71,0.563265000784197
51070,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
51120,NA,NA,NA,NA,NA,NA,-4.03,0.252840794873071
51170,NA,NA,NA,NA,NA,NA,-3.94,0.340147602785575
51230,NA,NA,NA,NA,NA,NA,-4.05,0.233439282003626
51280,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
51340,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
51390,NA,NA,NA,NA,NA,NA,-3.98,0.301344577046684
51450,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
51500,NA,NA,NA,NA,NA,NA,-3.84,0.437155167132802
51560,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
51610,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
51670,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
51720,NA,NA,NA,NA,NA,NA,-3.63,0.640871052261978
51770,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
51830,NA,NA,NA,NA,NA,NA,-4.06,0.223738525568903
51880,NA,NA,NA,NA,NA,NA,-4.04,0.243140038438348
51940,NA,NA,NA,NA,NA,NA,-3.88,0.398352141393911
51990,NA,NA,NA,NA,NA,NA,-4,0.281943064177239
52050,NA,NA,NA,NA,NA,NA,-4.17,0.117030204786954
52100,NA,NA,NA,NA,NA,NA,-4.03,0.252840794873071
52160,NA,NA,NA,NA,NA,NA,-4.28,0.0103218840050037
52270,NA,NA,NA,NA,NA,NA,-4.05,0.233439282003626
52300,NA,NA,NA,NA,NA,NA,-3.83,0.446855923567524
52370,NA,NA,NA,NA,NA,NA,-3.71,0.563265000784197
52430,NA,NA,NA,NA,NA,NA,-4.29,0.00062112757028126
52480,NA,NA,NA,NA,NA,NA,-4,0.281943064177239
52540,NA,NA,NA,NA,NA,NA,-4.11,0.175234743395289
52590,NA,NA,NA,NA,NA,NA,-4.14,0.146132474091122
52650,NA,NA,NA,NA,NA,NA,-4.28,0.0103218840050037
52700,NA,NA,NA,NA,NA,NA,-4.13,0.155833230525844
52760,NA,NA,NA,NA,NA,NA,-4.8,-0.494117450600575
52810,NA,NA,NA,NA,NA,NA,-4.4,-0.106087193211669
52870,NA,NA,NA,NA,NA,NA,-4.48,-0.18369324468945
52920,NA,NA,NA,NA,NA,NA,-4.92,-0.610526527817247
52980,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
53030,NA,NA,NA,NA,NA,NA,-3.95,0.330446846350852
53090,NA,NA,NA,NA,NA,NA,-4.43,-0.135189462515836
53140,NA,NA,NA,NA,NA,NA,-4.16,0.126730961221676
53190,NA,NA,NA,NA,NA,NA,-4.04,0.243140038438348
53250,NA,NA,NA,NA,NA,NA,-4.2,0.0879279354827852
53300,NA,NA,NA,NA,NA,NA,-4.21,0.0782271790480628
53360,NA,NA,NA,NA,NA,NA,-4.09,0.194636256264735
53410,NA,NA,NA,NA,NA,NA,-4.39,-0.0963864367769452
53470,NA,NA,NA,NA,NA,NA,-4.55,-0.251598539732508
53520,NA,NA,NA,NA,NA,NA,-5.11,-0.794840900076979
53580,NA,NA,NA,NA,NA,NA,-4.3,-0.00907962886444121
53630,NA,NA,NA,NA,NA,NA,-4.47,-0.173992488254727
53690,NA,NA,NA,NA,NA,NA,-4.29,0.00062112757028126
53740,NA,NA,NA,NA,NA,NA,-4.18,0.107329448352231
53800,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
53850,NA,NA,NA,NA,NA,NA,-4.66,-0.358306860514458
53900,NA,NA,NA,NA,NA,NA,-3.98,0.301344577046684
53960,NA,NA,NA,NA,NA,NA,-4,0.281943064177239
54010,NA,NA,NA,NA,NA,NA,-4.08,0.204337012699458
54070,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
54120,NA,NA,NA,NA,NA,NA,-3.51,0.75728012947865
54180,NA,NA,NA,NA,NA,NA,-5.27,-0.950053003032541
54230,NA,NA,NA,NA,NA,NA,-4.18,0.107329448352231
54290,NA,NA,NA,NA,NA,NA,-4.25,0.039424153309172
54340,NA,NA,NA,NA,NA,NA,-4.31,-0.0187803852991637
54400,NA,NA,NA,NA,NA,NA,-4.86,-0.552321989208912
54425,NA,NA,NA,NA,NA,NA,-3.53,0.737878616609205
54450,NA,NA,NA,NA,NA,NA,-3.28,0.980397527477272
54500,NA,NA,NA,NA,NA,NA,-3.18,1.0774050918245
54560,NA,NA,NA,NA,NA,NA,-3.16,1.09680660469394
54610,NA,NA,NA,NA,NA,NA,-3.21,1.04830282252033
54670,NA,NA,NA,NA,NA,NA,-3.23,1.02890130965089
54720,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
54780,NA,NA,NA,NA,NA,NA,-3.29,0.970696771042549
54890,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
54940,NA,NA,NA,NA,NA,NA,-3.18,1.0774050918245
54970,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
55000,NA,NA,NA,NA,NA,NA,-3.7,0.572965757218919
55025,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
55050,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
55075,NA,NA,NA,NA,NA,NA,-3.29,0.970696771042549
55100,NA,NA,NA,NA,NA,NA,-3.3,0.960996014607827
55130,NA,NA,NA,NA,NA,NA,-3.41,0.854287693825877
55160,NA,NA,NA,NA,NA,NA,-3.22,1.03860206608561
55185,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
55240,NA,NA,NA,NA,NA,NA,-3.91,0.369249872089743
55270,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
55295,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
55320,NA,NA,NA,NA,NA,NA,-3.91,0.369249872089743
55350,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
55380,NA,NA,NA,NA,NA,NA,-3.85,0.427454410698079
55405,NA,NA,NA,NA,NA,NA,-3.6,0.669973321566146
55430,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
55460,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
55490,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
55540,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
55600,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
55650,NA,NA,NA,NA,NA,NA,-3.6,0.669973321566146
55710,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
55760,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
55820,NA,NA,NA,NA,NA,NA,-3.34,0.922192988868936
55870,NA,NA,NA,NA,NA,NA,-3.23,1.02890130965089
55890,NA,NA,NA,NA,NA,NA,-4.36,-0.0672841674727778
55915,NA,NA,NA,NA,NA,NA,-3.7,0.572965757218919
55940,NA,NA,NA,NA,NA,NA,-3.84,0.437155167132802
55960,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
55983,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
56000,NA,NA,NA,NA,NA,NA,-3.76,0.514761218610584
56028,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
56050,NA,NA,NA,NA,NA,NA,-3.71,0.563265000784197
56070,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
56095,NA,NA,NA,NA,NA,NA,-4.41,-0.115787949646391
56120,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
56140,NA,NA,NA,NA,NA,NA,-4.17,0.117030204786954
56164,NA,NA,NA,NA,NA,NA,-4.18,0.107329448352231
56187,NA,NA,NA,NA,NA,NA,-3.88,0.398352141393911
56210,NA,NA,NA,NA,NA,NA,-4,0.281943064177239
56230,NA,NA,NA,NA,NA,NA,-3.95,0.330446846350852
56255,NA,NA,NA,NA,NA,NA,-3.62,0.650571808696701
56278,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
56300,NA,NA,NA,NA,NA,NA,-4.06,0.223738525568903
56323,NA,NA,NA,NA,NA,NA,-3.61,0.660272565131424
56345,NA,NA,NA,NA,NA,NA,-3.81,0.46625743643697
56368,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
56390,NA,NA,NA,NA,NA,NA,-3.86,0.417753654263357
56410,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
56436,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
56459,NA,NA,NA,NA,NA,NA,-3.69,0.582666513653642
56480,NA,NA,NA,NA,NA,NA,-4.11,0.175234743395289
56504,NA,NA,NA,NA,NA,NA,-3.99,0.291643820611961
56527,NA,NA,NA,NA,NA,NA,-4.21,0.0782271790480628
56550,NA,NA,NA,NA,NA,NA,-4.08,0.204337012699458
56572,NA,NA,NA,NA,NA,NA,-3.33,0.931893745303658
56594,NA,NA,NA,NA,NA,NA,-3.28,0.980397527477272
56617,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
56640,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
56685,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
56708,NA,NA,NA,NA,NA,NA,-3.2,1.05800357895505
56730,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
56753,NA,NA,NA,NA,NA,NA,-3.36,0.902791475999491
56776,NA,NA,NA,NA,NA,NA,-3.6,0.669973321566146
56798,NA,NA,NA,NA,NA,NA,-3.35,0.912492232434213
56821,NA,NA,NA,NA,NA,NA,-3.41,0.854287693825877
56843,NA,NA,NA,NA,NA,NA,-3.38,0.883389963130045
56866,NA,NA,NA,NA,NA,NA,-3.22,1.03860206608561
56889,NA,NA,NA,NA,NA,NA,-3.45,0.815484668086986
56911,NA,NA,NA,NA,NA,NA,-3.42,0.844586937391154
56934,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
56957,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
56979,NA,NA,NA,NA,NA,NA,-3.22,1.03860206608561
57000,NA,NA,NA,NA,NA,NA,-3.2,1.05800357895505
57025,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
57047,NA,NA,NA,NA,NA,NA,-3.74,0.534162731480028
57070,NA,NA,NA,NA,NA,NA,-3.49,0.776681642348095
57093,NA,NA,NA,NA,NA,NA,-3.6,0.669973321566146
57115,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
57138,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
57160,NA,NA,NA,NA,NA,NA,-3.63,0.640871052261978
57183,NA,NA,NA,NA,NA,NA,-3.62,0.650571808696701
57206,NA,NA,NA,NA,NA,NA,-3.16,1.09680660469394
57228,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
57251,NA,NA,NA,NA,NA,NA,-3.71,0.563265000784197
57274,NA,NA,NA,NA,NA,NA,-3.88,0.398352141393911
57296,NA,NA,NA,NA,NA,NA,-4.04,0.243140038438348
57319,NA,NA,NA,NA,NA,NA,-3.93,0.349848359220298
57342,NA,NA,NA,NA,NA,NA,-3.86,0.417753654263357
57387,NA,NA,NA,NA,NA,NA,-4.26,0.0297233968744495
